,COD_RH,                 GRUPO,                TITULO,                PAIS,                ISSN,                AÑO,                AUTORES,Unnamed: 7,Cuartil,Publindex
134,1394,GIIRA, Issues of Visual Search Methods in Digital Repositories,España,19891660,2018," CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, ELVIS EDUARDO GAONA GARCIA",,Q2,No Clasificado
135,1394,GIIRA, Evaluation of the Linked Open Data Quality Based on a Fuzzy Logic Model,Grecia,18684238,2018," JHON FRANCINED HERRERA CUBIDES, PAULO ALONSO GAONA GARCIA, ESTEBAN ARIAS CARACAS, DANIEL FERNANDO MENDOZA LOPEZ",,Q3,No Clasificado
136,1394,GIIRA," ANALYSIS AND ECONOMIC EVALUATION OF THE INVASION OF THE PUBLIC SPACE WITH IMPROVEMENTS OF PARTICULARS, CASE STUDY URBANIZATION FUENTE DEL DORADO",,13136569,2018, CARLOS ENRIQUE MONTENEGRO MARIN,,No Clasificado,No Clasificado
137,1394,GIIRA, TICs en Colombia: revisión a partir de la Curva de Gartner,Portugal,16469895,2018," CARLOS ENRIQUE MONTENEGRO MARIN, YURI VANESSA NIETO ACEVEDO, JOSE FERNANDO LOPEZ QUINTERO",,Q4,No Clasificado
138,1394,GIIRA, Sociedad de la tecnología la información y el conocimiento: tecnologías en la formación de ingenieros,Portugal,16469895,2018," CARLOS ENRIQUE MONTENEGRO MARIN, YURI VANESSA NIETO ACEVEDO, JOSE FERNANDO LOPEZ QUINTERO",,Q4,No Clasificado
139,1394,GIIRA, Gestión de correspondencia física a través de aplicación móvil y códigos QR,Portugal,16469895,2018," YURI VANESSA NIETO ACEVEDO, CARLOS ENRIQUE MONTENEGRO MARIN, JOSE FERNANDO LOPEZ QUINTERO",,Q4,No Clasificado
140,1394,GIIRA, : Fuzzy logic models for non-programmed decision-making in personnel selection processes based on gamification,,08684952,2018, RUBEN ARISTIDES GONZALEZ CRESPO,,Q2,No Clasificado
141,1394,GIIRA, A Personal Knowledge Management Meta-Model based on Semantic Analysis and Social Information,,14327643,2018, RUBEN ARISTIDES GONZALEZ CRESPO,,Q2,No Clasificado
142,1394,GIIRA," Analysis and Economic Evaluation of the Invasion of the Public Space with Improvements of Particulars, Case Study Urbanization Fuente Del Dorado",,13147641,2018, JAVIER FELIPE MONCADA SANCHEZ,,No Clasificado,No Clasificado
143,1394,GIIRA, A fuzzy logic system to evaluate levels of trust on linked open data resources,Colombia,01206230,2018," PAULO ALONSO GAONA GARCIA, JHON FRANCINED HERRERA CUBIDES, ADRIANA CAROLINA GOMEZ ACOSTA",,Q3,C
144,1394,GIIRA, A fuzzy logic system to evaluate levels of trust on linked open data resources,Colombia,01206230,2018," KEVIN ALEXANDRE RIANO VARGAS, JORGE IVAN ALONSO ECHEVERRI, PAULO ALONSO GAONA GARCIA, JHON FRANCINED HERRERA CUBIDES",,Q3,C
145,1394,GIIRA, Natural language interface model for the evaluation of ergonomic routines in occupational health (ILENA),,18685137,2018, RUBEN ARISTIDES GONZALEZ CRESPO,,Q1,No Clasificado
146,1394,GIIRA, Supporting academic decision making at higher educational institutions using machine learning-based algorithms,,14327643,2018, RUBEN ARISTIDES GONZALEZ CRESPO,,Q2,No Clasificado
147,1394,GIIRA, Supporting Academic Decision Making at Higher Educational Institutions using Machine Learning-based Algorithms,Estados Unidos,14327643,2018, CARLOS ENRIQUE MONTENEGRO MARIN,,Q2,No Clasificado
148,1394,GIIRA, Supporting academic decision making at higher educational institutions using machine learning-based algorithms,Suiza,14327643,2018," CARLOS ENRIQUE MONTENEGRO MARIN, VICENTE GARCIA DIAZ, YURI VANESSA NIETO ACEVEDO, RUBEN ARISTIDES GONZALEZ CRESPO",,Q2,No Clasificado
149,1394,GIIRA, Visualizing security principles to access resources based on Linked Open Data: Case study Dbpedia,Japón,13434500,2018," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, ADRIANA CAROLINA GOMEZ ACOSTA, KEVIN STEVEN GORDILLO ORJUELA",,No Clasificado,No Clasificado
150,1394,GIIRA, Communication Infrastructure for Monitoring Heart Rate of Patients on the Cloud using IoT Devices,Japón,13434500,2018," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,No Clasificado,No Clasificado
151,1394,GIIRA, Towards the construction of a mechanism supported in fuzzy logic to evaluate the viability of businesses under the canvas model,Colombia,01208160,2018," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,No Clasificado,B
152,1394,GIIRA, A fuzzy logic system to evaluate levels of trust on linked open data resources,Colombia,01206230,2018," JHON FRANCINED HERRERA CUBIDES, PAULO ALONSO GAONA GARCIA",,Q3,C
153,1394,GIIRA," VACIT: Tool for Consumption, Analysis and Machine Learning for LOD Resources on CKAN Instances",,21903018,2018," ALVARO VARON CAPERA, JHON FRANCINED HERRERA CUBIDES, CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA",,Q4,No Clasificado
154,1394,GIIRA, Evaluation of the Linked Open Data Quality Based on a Fuzzy Logic Model,Colombia,18684238,2018, CARLOS ENRIQUE MONTENEGRO MARIN,,Q3,No Clasificado
155,1394,GIIRA, Natural language interface model for the evaluation of ergonomic routines in occupational health (ILENA),Estados Unidos,18685145,2018, CARLOS ENRIQUE MONTENEGRO MARIN,,Q1,No Clasificado
156,1394,GIIRA, Towards the construction of a mechanism supported in fuzzy logic to evaluate the viability of business under the canvas model,,01208160,2018, CARLOS ENRIQUE MONTENEGRO MARIN,,No Clasificado,B
157,1394,GIIRA, Uso de la lógica difusa como estrategia para evaluar las confianza y accesibilidad de los datasets publicados en SPARQL endpoints,Colombia,17944953,2018," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,No Clasificado,C
158,1394,GIIRA, Hardware Firewall Bypass (HWFWBYPASS) Attack on pfSense,Pakistán,1816949X,2017," JUAN MANUEL SANCHEZ CESPEDES, OCTAVIO SALCEDO PARRA",,No Clasificado,No Clasificado
159,1394,GIIRA, Blockchain: 3.0 the technological solution to face corruption,Colombia,13147641,2017, ROBERTO ALBEIRO PAVA DIAZ,,No Clasificado,No Clasificado
160,1394,GIIRA, M2M: technological basis for internet of things,Colombia,13147641,2017, ROBERTO ALBEIRO PAVA DIAZ,,No Clasificado,No Clasificado
161,1394,GIIRA, A System to Generate SignWriting for Video Tracks Enhancing Accessibility of Deaf People,,19891660,2017, RUBEN ARISTIDES GONZALEZ CRESPO,,Q2,No Clasificado
162,1394,GIIRA, Análisis de las condiciones y políticas laborales en el sector de las TIC en Colombia utilizando la teoría de juegos,Venezuela,07981015,2017," JUAN MANUEL SANCHEZ CESPEDES, OCTAVIO SALCEDO PARRA",,No Clasificado,No Clasificado
163,1394,GIIRA, Índice de calidad del agua recolectada en el río Bogotá: un análisis mediante la computación cognitiva Watson,Colombia,21459282,2017," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,No Clasificado,C
164,1394,GIIRA, Analysis of Safety Food and Considerations in the Rural Sector,Colombia,1816949X,2017," JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA",,No Clasificado,No Clasificado
165,1394,GIIRA, Analysis of Physico-chemical Variables and their Influence on Water Quality of the Bogota River using Data Mining,,17516536,2017, RUBEN ARISTIDES GONZALEZ CRESPO,,Q4,No Clasificado
166,1394,GIIRA, Visual analytics of Europeana digital library for reuse in learning environments: A premier systematic study,Reino Unido,14684527,2017," PAULO ALONSO GAONA GARCIA, SALVADOR SANCHEZ ALONSO",,Q1,No Clasificado
167,1394,GIIRA, Solving multi-criteria group decision making problems under environments with a high number of alternatives using fuzzy ontologies and multi-granular linguistic modelling methods,,09507051,2017, RUBEN ARISTIDES GONZALEZ CRESPO,,Q1,No Clasificado
168,1394,GIIRA, Fuzzy Logic System Based on Canvas Model to Evaluate the Initial Viability of a Business Proposal,Alemania,18650929,2017," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,Q4,No Clasificado
169,1394,GIIRA, Fuzzy logic system based on canvas model to evaluate the initial viability of a business proposal,Alemania,18650929,2017," CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, LAURA DANIELA ACOSTA CONTRERAS, ANDRES RICARDO BARRETO LOPEZ",,Q4,No Clasificado
170,1394,GIIRA, : Metodología de la investigación en ingeniería - Methodology of engineering research,,01242253,2017, RUBEN ARISTIDES GONZALEZ CRESPO,,No Clasificado,B
171,1394,GIIRA, Designing Impact Indicators of the Information and Communications Technology in the Higher Education Institutions,Pakistán,1816949X,2017," JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,No Clasificado
172,1394,GIIRA, visual analytics of Europeana digtal library for reuse in learning environments: A premier systematic study,Reino Unido,14684527,2017," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,Q1,No Clasificado
173,1394,GIIRA, Sistema De Transmisión De Datos Topográficos Desde Un Colector Topográfico A La Estación Base Utilizando La Red De Telefonía Celular,Colombia,2248762X,2017," JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA",,No Clasificado,C
174,1394,GIIRA, Ontological model based on web of trust to analyze the use of resources in learning environment,Colombia,16921798,2017, CARLOS ENRIQUE MONTENEGRO MARIN,,No Clasificado,C
175,1394,GIIRA, An Approach to Improve the Accuracy of Probabilistic Classifiers for decision support systems in sentiment Analysis.,,15684946,2017, RUBEN ARISTIDES GONZALEZ CRESPO,,Q1,No Clasificado
176,1394,GIIRA, Exploring the Relevance of Search Engines: An Overview of Google as a Case Study,España,19891660,2017," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,Q2,No Clasificado
177,1394,GIIRA, Local Governments and Their Relation with the Presence of Agricultural Organizational Hybrids in Colombia,Pakistán,18185800,2017," JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,No Clasificado
178,1394,GIIRA, La influencia del nivel de inseguridad de una región y la presencia de Meso-Organizaciones favorecen la prevalencia de híbridos-organizativos en el sector agrícola de Colombia,Venezuela,07981015,2017," JUAN MANUEL SANCHEZ CESPEDES, LUIS FERNANDO PEDRAZA MARTINEZ, JUAN PABLO RODRIGUEZ MIRANDA",,No Clasificado,No Clasificado
179,1394,GIIRA, Adaptive Contents for Interactive TV guided by Machine Learning Based on Predictive Sentiment Analysis of Data.,Colombia,14327643,2017, RUBEN ARISTIDES GONZALEZ CRESPO,,Q2,No Clasificado
180,1394,GIIRA," Metamodel for Integration of Internet of Things, Social Networks, the Cloud and Industry 4.0",,15684946,2017, RUBEN ARISTIDES GONZALEZ CRESPO,,Q1,No Clasificado
181,1394,GIIRA, Metamodel to support decision-making from open government data,Colombia,18685137,2017, RUBEN ARISTIDES GONZALEZ CRESPO,,Q1,No Clasificado
182,1394,GIIRA, Trends and challenges of visual search interfaces in digital libraries and repositories,Estados Unidos,02640473,2017, CARLOS ENRIQUE MONTENEGRO MARIN,,Q2,No Clasificado
183,1394,GIIRA, Índice de calidad del agua recolectada en el río Bogotá: un análisis mediante la computación cognitiva Watson,Colombia,24222399,2017, CARLOS ENRIQUE MONTENEGRO MARIN,,No Clasificado,No Clasificado
184,1394,GIIRA, Fuzzy Logic System Based on Canvas Model to Evaluate the Initial Viability of a Business Proposal,Colombia,18650929,2017, CARLOS ENRIQUE MONTENEGRO MARIN,,Q4,No Clasificado
185,1394,GIIRA, Exploring the Relevance of Search Engines: An Overview of Google as a Case Study,Estados Unidos,19891660,2017, CARLOS ENRIQUE MONTENEGRO MARIN,,Q2,No Clasificado
186,1394,GIIRA, Analysis of Security Mechanisms Based on Clusters IoT Environments,Estados Unidos,19891660,2017, CARLOS ENRIQUE MONTENEGRO MARIN,,Q2,No Clasificado
187,1394,GIIRA, Analysis of Physico-chemical Variables and their Influence on Water Quality of the Bogota River using Data Mining,Estados Unidos,17516536,2017, CARLOS ENRIQUE MONTENEGRO MARIN,,Q4,No Clasificado
188,1394,GIIRA, Implementación de la Técnica de los K-Vecinos en un Algoritmo Recomendador para un Sistema de Compras Utilizando NFC y Android,Colombia,01226517,2017," JHON FRANCINED HERRERA CUBIDES, OSCAR ARLEY RIVEROS REY, JUAN GUILLERMO ROMERO FAJARDO",,No Clasificado,B
189,1394,GIIRA, Una Mirada a la Web de los Datos. Caso de Estudio: Consumo de Servicios CKAN,Colombia,0121750X,2017," JHON FRANCINED HERRERA CUBIDES, PAULO ALONSO GAONA GARCIA",,No Clasificado,C
190,1394,GIIRA, A linked and open dataset from a network of learning repositories on organic agriculture,Reino Unido,14678535,2017, SALVADOR SANCHEZ ALONSO,,Q1,No Clasificado
191,1394,GIIRA, Modelo ontológico basado en web of confianza para analizar el uso de recursos en entorno de aprendizaje,Colombia,16921798,2017," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, ADRIANA CAROLINA GOMEZ ACOSTA, CAMILO ALEJANDRO VALENCIA MARTINEZ",,No Clasificado,C
192,1394,GIIRA, Method of auto-configuration for corporate proxies,Colombia,19003102,2017," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, YURI VANESSA NIETO ACEVEDO",,No Clasificado,C
193,1394,GIIRA, Una mirada a la Web de los Datos. Caso de estudio: Consumo de servicios CKAN,Colombia,0121750X,2017," PAULO ALONSO GAONA GARCIA, JHON FRANCINED HERRERA CUBIDES, KEVIN STEVEN GORDILLO ORJUELA",,No Clasificado,C
194,1394,GIIRA, Trends and challenges of visual search interfaces in digital libraries and repositories,Reino Unido,02640473,2017," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, DAVID MARTIN MONCUNILL",,Q2,No Clasificado
195,1394,GIIRA, Exploring the Relevance of Europeana Digital Resources: Preliminary Ideas on Europeana Metadata Quality,Colombia,01200976,2017," PAULO ALONSO GAONA GARCIA, SALVADOR SANCHEZ ALONSO",,Q3,A2
196,1394,GIIRA, El proceso de conurbacion Bogotá¿Soacha y sus implicaciones en la movilidad en el municipio de Soacha,,0123580X,2017, JAVIER FELIPE MONCADA SANCHEZ,,No Clasificado,C
197,1394,GIIRA, Traffic model for the interconnection of networks and operators using MPLS-TE,Colombia,01211129,2017," JUAN MANUEL SANCHEZ CESPEDES, OCTAVIO SALCEDO PARRA, CARLOS MARIO RESTREPO VELEZ",,No Clasificado,A2
198,1394,GIIRA, Analysis of security mechanisms based on clusters IoT environments,España,19891660,2017," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, JUAN DAVID PRIETO RODRIGUEZ, YURI VANESSA NIETO ACEVEDO",,Q2,No Clasificado
199,1394,GIIRA, INFLUENCE OF INTELLECTUAL PROPERTY ON THE ECONOMICS STRUCTURE OF SOFTWARE MARKET,Corea del Sur,22339299,2016," YURI VANESSA NIETO ACEVEDO, CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA",,No Clasificado,No Clasificado
200,1394,GIIRA, Software Architecture for the Automation of Business Rules during the reception of Credit Applications in Financial Institutions,Corea del Sur,19759320,2016," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, YURI VANESSA NIETO ACEVEDO, JOSE FERNANDO LOPEZ QUINTERO",,No Clasificado,No Clasificado
201,1394,GIIRA, Software Architecture for the Automation of Business Rules during the reception of Credit Applications in Financial Institutions,Corea del Sur,19759320,2016," CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, YURI VANESSA NIETO ACEVEDO, JOSE FERNANDO LOPEZ QUINTERO",,No Clasificado,No Clasificado
202,1394,GIIRA, SOFTWARE ARCHITECTURE FOR THE AUTOMATION OF BUSINESS RULES DURING THE RECEPTION OF CREDIT APPLICATIONS IN FINANCIAL INSTITUTIONS,Corea del Sur,22339299,2016," YURI VANESSA NIETO ACEVEDO, JOSE FERNANDO LOPEZ QUINTERO, CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA",,No Clasificado,No Clasificado
203,1394,GIIRA, Influence of Intellectual Property on the Economic Structure of Software Market,Corea del Sur,19759320,2016," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, YURI VANESSA NIETO ACEVEDO",,No Clasificado,No Clasificado
204,1394,GIIRA, Web application based in gamification for non-programmed decision making,Corea del Sur,20928637,2016," CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, JAVIER ALBADAN ROMERO",,No Clasificado,No Clasificado
205,1394,GIIRA, Influence of Intellectual Property on the Economic Structure of Software Market,Corea del Sur,19759320,2016," CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA, YURI VANESSA NIETO ACEVEDO",,No Clasificado,No Clasificado
206,1394,GIIRA, A personal knowledge management metamodel based on semantic analysis and social information,Colombia,14327643,2016, RUBEN ARISTIDES GONZALEZ CRESPO,,Q2,No Clasificado
207,1394,GIIRA, Influence of learning styles on social structures in online learning environments,Reino Unido,00071013,2016, SALVADOR SANCHEZ ALONSO,,Q1,No Clasificado
208,1394,GIIRA, Hacia la construcción de un modelo predictivo de deserción académica basado en técnicas de minería de datos,Colombia,01242253,2016," CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA",,No Clasificado,B
209,1394,GIIRA," Aproximación al Modelo de Estimación Para El Uso De Agua Del Rio Bogotá, Basado En El Análisis De Vertimientos En Aguas Superficiales",,01242253,2016," CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA",,No Clasificado,B
210,1394,GIIRA," Aproximación al Modelo de Estimación Para El Uso De Agua Del Rio Bogotá, Basado En El Análisis De Vertimientos En Aguas Superficiales",,01242253,2016," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,No Clasificado,B
211,1394,GIIRA, Hacia la construcción de un modelo predictivo de deserción académica basado en técnicas de minería de datos,Colombia,01242253,2016," PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN",,No Clasificado,B
212,1394,GIIRA, Study of the GaN Semiconductor Effect as a thin First layer of a Two Layers Solar Cell without Diffusion Doping Technique,Turquía,13090127,2016," JUAN MANUEL SANCHEZ CESPEDES, DARIO AMAYA HURTADO, OLGA LUCIA RAMOS SANDOVAL",,Q3,No Clasificado
213,1394,GIIRA," Experimental Analysis for the Use of Solid Waste Ordinary Organic Fraction, Case Study Market in Bogota, Colombia",,09736077,2016," JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, MARTHA CUSTODIA LAMPREA ZONA",,No Clasificado,No Clasificado
