COD_RH;                 GRUPO;                TITULO;                PAIS;                ISSN;                AÑO;                AUTORES;
902;GITEM++; FROM CONJETURE TO FORMALISM IN THE LEARNING OF THE LINEAR ALGEBRA IN ENGINEERING CAREERS;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; EXPERIMENTAL PROPOSAL FOR THE UNDERSTANDING OF THE RELATIONSHIPS BETWEEN ELECTRICAL AND MAGNETIC PHENOMENA;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; DO MATH WITH PLAUSIBLE REASONING;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Development of a Computational Tool for Wind Resource Estimation in Isolated Microgrids;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; DATA ARCHITECTURE REPLICATION SERVICE - OGSA;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO, LILIA EDITH APARICIO PICO, JAIME BENITEZ FORERO;
902;GITEM++; NOTES FOR THE GENEALOGICAL APPROACH TO THE TEACHING OF ENGINEERING;Colombia;2249-6890;2020; LILIA EDITH APARICIO PICO, MIGUEL ANTONIO AVILA ANGULO, JAIME BENITEZ FORERO;
902;GITEM++; Prototype for a message: ambulatory consultation based od a hl7 standard for teleconsultation;Colombia;2249-8001;2020; LILIA EDITH APARICIO PICO, MIGUEL ANTONIO AVILA ANGULO, JAIME BENITEZ FORERO;
902;GITEM++; Reliability Analysis of Electrical Power Distribution Circuits by Areas;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; MESSAGE PROTOTYPE FOR TRANSMISSION OF A CDA WITH THE STANDARD HL7 FOR A TELEDIAGNOSTIC AND TELECONSULTATION SYSTEM;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; COMPARISON OF INDUSTRIAL AND CLASSROOM MANAGEMENT SYSTEMS USING THE MODEL OF CYBERNETIC OF THIRD ORDER;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Automation System for a Small Poultry Farm Using a PSoC5LP;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; ANALYSIS AND IMPLEMENTATION OF AN ORBITAL ORIENTATION CONTROLSYSTEM FOR A PICO-SATELLITE;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Algorithm for Simulation of Blocking Probability in Queues of type MM1K and MMKK for Data Servers;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; ANALYSIS OF THE PROBLEM IN COLOMBIA OF CONTAMINATION BY EXPLOSIVEDEVICES IN RISK MANAGEMENT THROUGH THE GIS TOOL;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; HOME CARE THROUGH TELECARDIOGRAPHY A TECHNOLOGICAL CONTRIBUTION OF TELEMEDICINE TO HEALTH;Colombia;2249-6890;2020; LILIA EDITH APARICIO PICO, MIGUEL ANTONIO AVILA ANGULO, JAIME BENITEZ FORERO;
902;GITEM++; Message prototype under the standard of the hl7 ar for the service of tele-consultation and tele-diagnostic in diagnostic images oriented to radiology;Colombia;2249-8001;2020; LILIA EDITH APARICIO PICO, MIGUEL ANTONIO AVILA ANGULO, JAIME BENITEZ FORERO;
902;GITEM++; Modelo Base de Conocimiento para Auditorías de Seguridad en Servicios Web con SQL Injection;Colombia;2344-8393;2020; PAULO CESAR CORONADO SANCHEZ;
902;GITEM++; Low cost Robotic Arm with Web Control - RAWC, using Raspberry Pi 3 model B+;;2005-4238;2020; LEONARDO PLAZAS NOSSA, JULIAN ROLANDO CAMARGO LOPEZ, CESAR ANDREY PERDOMO CHARRY;
902;GITEM++; Message prototype for transmission of a cda with the standard hl7 for a telediagnostic and teleconsultation system;Colombia;2249-8001;2020; LILIA EDITH APARICIO PICO, MIGUEL ANTONIO AVILA ANGULO, JAIME BENITEZ FORERO;
902;GITEM++; Methods of Data Encryption for Use in Safe Space Information;Colombia;1876-1100;2020; ROBERTO FERRO ESCOBAR;
902;GITEM++; IDENTIFICATION OF TEMPORARY MEMORY THROUGH RFID TECHNOLOGY SMART WIRELESS COMPUTING;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO, LILIA EDITH APARICIO PICO, JAIME BENITEZ FORERO;
902;GITEM++; Modelo para evaluación de la exactitud de escáner láser terrestre - TLS;Colombia;2422-4200;2020; LILIA EDITH APARICIO PICO, WILLIAM BENIGNO BARRAGAN ZAQUE;
902;GITEM++; Estructura de datos XTCE en sistemas CubeSat;Colombia;0124-2253;2020; LILIA EDITH APARICIO PICO;
902;GITEM++; Pedagogical Strategy For The Appropriation Of The Sustainable Development Goals, Sdgs, In Students Of The Environmental Engineering Program Of The Technological Units Of Santander, Colombia;;1305-3515;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Estructura de datos XTCE en sistemas CubeSat;Colombia;2344-8350;2020; WILMER ALBERTO FIGUEREDO RODRIGUEZ, LILIA EDITH APARICIO PICO;
902;GITEM++; Consideraciones para el diseño del modulador y demodulador de la estación terrena CUBESAT-UD;Chile;0718-0764;2020; LILIA EDITH APARICIO PICO, LEONARDO PLAZAS NOSSA;
902;GITEM++; PROTOTYPE FOR A MESSAGE: AMBULATORY CONSULTATION BASED OD A HL7 STANDARD FOR TELECONSULTATION;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Consideraciones para el diseño del modulador y demodulador de la estación terrena CUBESAT-UD;Colombia;0718-0764;2020; LILIA EDITH APARICIO PICO, LEONARDO PLAZAS NOSSA, NESTOR JAVIER RODRIGUEZ GARCIA;
902;GITEM++; HOME CARE THROUGH TELECARDIOGRAPHY A TECHNOLOGICAL CONTRIBUTION OF TELEMEDICINE TO HEALTH;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Beyond-Cmos: The near future of information;;0973-4562;2019; LILIA EDITH APARICIO PICO;
902;GITEM++;        66.- Revisión (Survey): Evolución de la medición ambulatoria para la detección de enfermedades cardiacas;Colombia;1909-9746;2018; LILIA EDITH APARICIO PICO;
902;GITEM++; Setting of an earth satellite station in The District University Francisco Jose De Caldas;Brasil;0973-7006;2018; ANDRES ORLANDO GIL TORRES, LILIA EDITH APARICIO PICO;
902;GITEM++; Compresión de Señales Electrocardiográficas Fetales Mediante la Transformada Wavelet Packet;Brasil;0718-0764;2018; LILIA EDITH APARICIO PICO, EDWIN RIVAS TRUJILLO;
902;GITEM++; Current Status of Technology and Telemedicine Services in Colombia;Colombia;0973-4562;2018; DIEGO ALEJANDRO BARRAGAN VARGAS, LILIA EDITH APARICIO PICO, KAREN ANDREA DUARTE CASTIBLANCO;
902;GITEM++; Inclusión social de la población con limitación auditiva en la educación superior colombiana;Colombia;2145-549X;2017; LILIA EDITH APARICIO PICO, DANIEL FRANCISCO OCHOA MORON, JAIME ANGULO CHAVARRO;
902;GITEM++; Advances, Processes Today, Methods of Control and Automation of Greenhouses for Crops;;0973-4562;2017; LILIA EDITH APARICIO PICO, DIEGO FERNANDO BAQUERO HERNANDEZ, JUAN PABLO ESPITIA ALBA;
902;GITEM++; Communications system for Colombia-1 picosatellite;Brasil;0976-4259;2017; LILIA EDITH APARICIO PICO, CAMILO ALEXANDER CUBILLOS TORRES, HUGO ALEXANDER GONZALEZ REYES;
902;GITEM++; Designs and implementation for CUBESAT COLOMBIA I satellite power module;Brasil;0976-4259;2017; LILIA EDITH APARICIO PICO, JEYSSON STEVEN OYOLA ALVARADO, JORGE SEBASTIAN RODRIGUEZ MORA;
902;GITEM++; Development prospective for a Picosatellites laboratory;Brasil;0976-4259;2017; LILIA EDITH APARICIO PICO, CARLOS ALFREDO GONZALEZ GUTIERREZ, JONATTAN MORRISON TARQUINO APARICIO;
902;GITEM++; Detection of outliers and imputing of missin values for water quality UV-VIS absorbance time series;Colombia;0121-750X;2017; MIGUEL ANTONIO AVILA ANGULO, LEONARDO PLAZAS NOSA;
902;GITEM++; Guía de pruebas y protocolos para el lanzamiento del satélite Colombia I;Colombia;2248-762X;2016; LILIA EDITH APARICIO PICO;
902;GITEM++;        77.- Corto (Resumen): Reaching a Personalized Medicine Era: The Dream of the Drug Market;Colombia;1757-8515;2016; PATRICK FRANCOIS TARQUINO APARICIO;
902;GITEM++; Prestación de servicios de salud-red de urgencias y seguimiento al paciente en el modelo de salud colombiano;Colombia;0124-7492;2016; ALEXANDRA MARIA LOPEZ SEVILLANO;
902;GITEM++;        79.- Revisión (Survey): Un análisis del autismo desde la perspectiva de su influencia en familias y la tecnología como facilitador en el manejo de esta condición;Colombia;2145-549X;2016; LILIA EDITH APARICIO PICO;
902;GITEM++;        80.- Revisión (Survey): Un análisis del autismo desde la perspectiva de su influencia en familias y la tecnología como facilitador en el manejo de esta condición;Colombia;2422-4200;2016; LILIA EDITH APARICIO PICO;
902;GITEM++; Prestación de servicios de salud-red de urgencias y seguimiento al paciente en el modelo de salud colombiano;Colombia;0124-7492;2016; LILIA EDITH APARICIO PICO, ALEXANDRA MARIA LOPEZ SEVILLANO;
902;GITEM++; Análisis de velocidad de transmisión del protocolo AX.25 Implementado en la estación terrena satelital UPTC;Colombia;2248-7638;2015; ROBERTO FERRO ESCOBAR, OSCAR FERNANDO VERA CELY, JAIRO ALONSO MESA LARA;
902;GITEM++; Proposal to Handle the Interoperability of Clinical Information Systems Across Different Stakeholders;Colombia;0302-9743;2015; ALEXANDRA MARIA LOPEZ SEVILLANO, BRAYAN STEVEN REYES DAZA, OCTAVIO SALCEDO PARRA;
902;GITEM++; Images compression process in the radiological service unit as an infrastructure component in the Colombian health model;Colombia;1909-3667;2015; LILIA EDITH APARICIO PICO, ALEXANDRA MARIA LOPEZ SEVILLANO;
902;GITEM++; Compresión de imágenes, en el servicio radiológico como un componente de infraestructura en el modelo de salud colombiano;;0124-7492;2015; LILIA EDITH APARICIO PICO, ALEXANDRA MARIA LOPEZ SEVILLANO;
902;GITEM++; IMAGES COMPRESSION PROCESS IN THE RADIOLOGICAL SERVICE UNIT AS AN INFRASTRUCTURE COMPONENT IN THE COLOMBIAN HEALTH MODEL.;Colombia;1909-3667;2015; ALEXANDRA MARIA LOPEZ SEVILLANO;
902;GITEM++; Integration model for health services in the colombian social security system;Colombia;2248-7638;2014; LILIA EDITH APARICIO PICO;
902;GITEM++; Design and simulation of an attitude determination system based on the Extended Kalman Filter for Cube-Sat Colombia I;Colombia;0120-6230;2014; LILIA EDITH APARICIO PICO;
902;GITEM++; Integration model for health services in the colombian social security system;Colombia;2248-7638;2014; LILIA EDITH APARICIO PICO, ALEXANDRA MARIA LOPEZ SEVILLANO;
902;GITEM++; Diseño e implementación de un analizador para el protocolo AX.25;Colombia;2248-762X;2013; ELVIS EDUARDO GAONA GARCIA, JOSE DE JESUS PATERNINA ANAYA;
902;GITEM++; Subchasis de integracion modular para el despliegue de antenas en un cubesat;Colombia;0123-921X;2013; LILIA EDITH APARICIO PICO;
902;GITEM++; Direccionamiento automático de antenas en estaciones terrenas de seguimiento a picosatelites;Colombia;0123-921X;2013; ROBERTO FERRO ESCOBAR, JORGE ENRIQUE ESPINDOLA DIAZ;
902;GITEM++; Diseño e Implementación de un Sistema de Adquisición de Señales del Corazón para Aplicación en Telecardiología Satelital;Colombia;2011-7760;2012; LEONARDO PLAZAS NOSSA, JAIRO VLADIMIR TAMAYO RAMIREZ;
902;GITEM++;" 	Algoritmo para la corrección sin puntos de referencia del fenómeno de perspectiva para sistema de captura de imágenes del CubeSat UD Colombia II";Colombia;2011-7760;2012; LEONARDO PLAZAS NOSSA, DARIO ALEJANDRO SEGURA TORRES;
902;GITEM++; Evaluación del desempeño de la radiación emitida por el sol como sistema de suministro de energía a un pico-satélite ¿CUBESAT¿;Colombia;0123-921X;2012; ERNESTO GOMEZ VARGAS, DIEGO FERNANDO ROCHA ARANGO, SERGIO ENRIQUE HERNANDEZ RUBIO;
902;GITEM++; Tecnologias de la Información para el diagnóstico a distancia;Colombia;0123-921X;2012; LILIA EDITH APARICIO PICO, ERNESTO GOMEZ VARGAS;
902;GITEM++; CELDAS FOTOVOLTAICAS DE ALTA EFICIENCIA Y SISTEMA DE PANELES SOLARES DEL CUBESAT COLOMBIA 1;Colombia;2248-762X;2012; JORGE ENRIQUE SALAMANCA CESPEDES;
902;GITEM++; Diseño e implementación de un módulo de gestión de energía para un pico-satélite tipo CUBESAT;Colombia;0123-921X;2012; JORGE ENRIQUE SALAMANCA CESPEDES, JAVIER CASTRO AVELLANEDA, ALFREDO GRAJALES HENRIQUEZ;
902;GITEM++; Cubeas-UD Telemedicine and telemetry technical training;Colombia;2011-7760;2012; LILIA EDITH APARICIO PICO;
902;GITEM++; Modulo de datos (programacion almacenamiento de información ecg SD y algoritmo de determinacion de actitud) para el CUBESAT-UD- Colombia 1;Colombia;2011-7760;2011; LILIA EDITH APARICIO PICO;
902;GITEM++; Módulo de datos ¿ Programación (Almacenamiento de información ECG en memoria SD y algoritmo de determinación de actitud) para el Cubesat-UD Colombia-1;Colombia;2011-7760;2010; LEONARDO PLAZAS NOSSA;
902;GITEM++; Implementación de AX.25 en el Pico Satélite Colombia I;Colombia;2011-7760;2010; JOSE DE JESUS PATERNINA ANAYA;
902;GITEM++; Generación del Vector de Campo Magnético Terrestre como entrada a un Sistema de Determinación de Actitud para el Cube-Sat Colombia I;Colombia;2011-7760;2010; CESAR ALBERTO CASTELLANOS GARCIA;
902;GITEM++; Generación del Vector Solar como entrada a un Sistema de Determinación de Actitud para el Cube-Sat Colombia I;Colombia;2011-7760;2010; CESAR ALBERTO CASTELLANOS GARCIA;
902;GITEM++; Descripción de un Bloque de Actuadores basado en Micromotores para un Sistema de Control de Actitud ACS para el Cube-Sat Colombia I;Colombia;2011-7760;2010; CESAR ALBERTO CASTELLANOS GARCIA;
902;GITEM++; Desarrollo del Sistema de Determinación de Actitud basado en el Filtro Extendido de Kalman para el Cube-Sat Colombia I;Colombia;2011-7760;2010; CESAR ALBERTO CASTELLANOS GARCIA;
902;GITEM++; Antecedentes de un Sistema de Determinación y Control de Actitud ADCS para el Cube-Sat Colombia I;Colombia;2011-7760;2010; CESAR ALBERTO CASTELLANOS GARCIA;
902;GITEM++; Desarrollo de un sistema de compresion de señales electrocardiograficas para su implementacion en el picosatelite cubesat-UD Colombia 1;Colombia;2011-7760;2010; LILIA EDITH APARICIO PICO;
902;GITEM++; DESCRIPCION DEL MODULO DE DATOS PARA EL CUBESAT-UD Colombia 1;Colombia;2011-7760;2010; LILIA EDITH APARICIO PICO;
902;GITEM++; Telemedicine and e-health security for clinical records;Colombia;1530-5627;2010; LILIA EDITH APARICIO PICO;
902;GITEM++; Diseño y construcción de Pico Satélites;Colombia;1900-7612;2009; JOSE DE JESUS PATERNINA ANAYA;
902;GITEM++; Implementacion del sistema de control de actitud para el picosatelite CUBESAT-UD;Colombia;2011-7760;2009; LILIA EDITH APARICIO PICO;
902;GITEM++; Plataforma de telecomunicaciones para la monitorización de la Unidad de cuidados Intensivos (UCI) Hospital Santa Clara E.S.E;Colombia;1692-3375;2009; ERNESTO GOMEZ VARGAS, OSCAR IVAN VARELA VELEZ;
902;GITEM++; Implementacion del software de codificacion de canal en el marco del proyecto CUBESAT-UD;Colombia;2011-7760;2009; LILIA EDITH APARICIO PICO;
902;GITEM++; Knowledge Management Model for Teleconsulting in Telemedicine;Colombia;0926-9630;2008; LILIA EDITH APARICIO PICO, DANIEL JOSE SALAS ALVAREZ;
902;GITEM++; Determinaciond el tamaño optimo en una trama en AX.25 para sistemas satelitales;Colombia;2011-7760;2008; LILIA EDITH APARICIO PICO;
902;GITEM++; Estrategias para desrrollo de satelites en colombia;Colombia;2011-7760;2008; LILIA EDITH APARICIO PICO;
902;GITEM++; Modelamiento y simulación de las etapas de modulación digital y acceso al medio para un satélite de órbita baja;Colombia;0121-750X;2008; CAMILO HUMBERTO FLOREZ CONTRERAS, JUANITA RODRIGUEZ GARAY, ELVIS EDUARDO GAONA GARCIA;
902;GITEM++; Management system for public hospitals in Bogotá City;Colombia;0121-750X;2008; LILIA EDITH APARICIO PICO;
902;GITEM++; Perspectiva de Desarrollo de Satelites Pequeños;Colombia;2011-7760;2007; ERNESTO GOMEZ VARGAS;
902;GITEM++; Diseño de una antena fractal siguiendo el modelo de Mandelbrot;Colombia;0121-5132;2007; ROBERTO FERRO ESCOBAR;
902;GITEM++; Modelo de Gestión de Conocimiento para la Implementación de Teleconsulta en Telemedicina;Colombia;1657-8236;2007; LILIA EDITH APARICIO PICO;
902;GITEM++; Prototipo para la evaluacion de calidad de servicio mediante tecnicas de encolamiento en ambientes backbone;Colombia;0121-750X;2006; LILIA EDITH APARICIO PICO;
902;GITEM++; GSM o CDMA? El camino a la Tercera Generación;Colombia;2145-3527;2006; ERNESTO GOMEZ VARGAS;
902;GITEM++; Un modelo de valoración de la innovación en el diseño de productos;Colombia;0123-921X;2006; JAIRO CHAUR BERNAL;
902;GITEM++; NTP un protocolo de internet para considerar;Colombia;0121-5132;2004; LILIA EDITH APARICIO PICO;
902;GITEM++; Sistema de Gestion de Salud para l Distrito Capital, Subsistema Intercambio de Servicios;;1794-7197;2004; LILIA EDITH APARICIO PICO;
902;GITEM++; Efectos de los telefonos celulares en el cuerpo humano;Colombia;0123-921X;2004; LILIA EDITH APARICIO PICO;
902;GITEM++; Sistema de Informaciòn para proyectos de telemedicina;Colombia;0124-2253;2004; LILIA EDITH APARICIO PICO;
902;GITEM++; Diagnostico en hospitales de la zona sur de Bogotà para desarrollar un sistema de referencia y contrarreferencia;Colombia;0121-750X;2004; LILIA EDITH APARICIO PICO;
902;GITEM++; Sistema de Gestión de Salud para el Distrito Capital;Colombia;0928-7329;2004; ORLANDO RODRIGUEZ CUENCA;
902;GITEM++;        132.- Corto (Resumen): Telecerdiology System using Compressed and Protected Signals;Argentina;0928-7329;2004; LILIA EDITH APARICIO PICO;
902;GITEM++; Plataforma de Sofware para control de errores en un sistema de Telecardiología;Colombia;0124-2253;2004; LILIA EDITH APARICIO PICO;
902;GITEM++; Elementos de Diagnóstico para desarrollo del Sistema de Gestión de Servicios en Hospitales de la zona centro-oriente en Bogotá;Colombia;0124-2253;2004; LILIA EDITH APARICIO PICO;
902;GITEM++; Telecardiologyu data compression and error control system;Australia;1727-1983;2003; LILIA EDITH APARICIO PICO;
902;GITEM++; Sistema que gestiona el control y flujo de pacientes en D.C.;Colombia;0120-5595;2003; LILIA EDITH APARICIO PICO;
902;GITEM++; Red Urbana de Telemedicina para Bogotá;Colombia;0124-2253;2003; LILIA EDITH APARICIO PICO, JAIME ANGULO;
902;GITEM++; Sistema de Gestiónde Salud para el Distrito Capital;Colombia;0124-2253;2003; LILIA EDITH APARICIO PICO, JAIME ANGULO;
902;GITEM++; Módulo de adquisición de señal ECG para telecardiología;Colombia;0124-2253;2003; LILIA EDITH APARICIO PICO;
902;GITEM++; Transmision de datos de señal ecg comprimida empleando cuantificacion vectorial;Colombia;0121-750X;2002; LILIA EDITH APARICIO PICO;
902;GITEM++; Transmision d Información de señal ecg comprimida mediante cuantificacion vectorial;Colombia;0121-750X;2002; LILIA EDITH APARICIO PICO;
902;GITEM++; Transmisión de datos de señal ecg comprimida sobre redes de datos urbanas;Colombia;0121-750X;2002; LILIA EDITH APARICIO PICO, PEDRO JOSE ARCO RIOS;
902;GITEM++; Telemedicina Bogotá;Colombia;0121-750X;2001; JAIME ANGULO CHAVARRO, LILIA EDITH APARICIIO PICO, IVAN GONZALEZ R, JAIME BENITEZ FORERO;
902;GITEM++; Propuetas de estudio para red de telemedicina de Bogotà;Colombia;0121-750X;2000; LILIA EDITH APARICIO PICO;
902;GITEM++; Entropia en VQ-VWF de señal ECG;Colombia;0121-750X;2000; LILIA EDITH APARICIO PICO, GIOVVANY BERNAL RUIZ;
902;GITEM++; Error en transmisión de datos de señal ECG comprimida empleado cuantificacion vectorial;Colombia;0121-750X;2000; LILIA EDITH APARICIO PICO, PEDRO ARCO RIOS;
902;GITEM++; Aportes que que perduran enla Facultad de Ingenierìa de la Universidad Distrital;Colombia;0121-750X;1999; LILIA EDITH APARICIO PICO;
902;GITEM++; Ruido no Convencional por Canal Telefónico;Colombia;0121-750X;1999; LILIA EDITH APARICIO PICO, LUIS FERNANDO RAYO ALFONSO;
